handshake_id,session_id,protocol,client_ip,client_port,start_time,end_time,turnaround_latency_ms,total_duration_ms,client_hello_bytes,server_hello_bytes,total_client_bytes,total_server_bytes,status
12502,4,Hybrid-PQC,192.168.1.6,63734,2026-09-10T06:17:06.630417,2026-09-10T06:17:06.665861,1.325,35.444,1249,1268,1399,1268,SUCCESS
12503,4,Hybrid-PQC,192.168.1.6,63735,2026-09-10T06:17:22.272985,2026-09-10T06:17:22.325375,1.116,52.390,1249,1268,1399,1268,SUCCESS
12504,4,Classical-TLS,192.168.1.3,61968,2026-09-10T06:17:25.211172,2026-09-10T06:17:26.139965,0.477,928.793,1364,1783,1388,1783,SUCCESS
12505,4,Hybrid-PQC,192.168.1.6,63736,2026-09-10T06:17:37.924471,2026-09-10T06:17:37.944390,0.963,19.919,1249,1268,1399,1268,SUCCESS
12506,4,Classical-TLS,192.168.1.3,61969,2026-09-10T06:17:41.186711,2026-09-10T06:17:42.064785,0.624,878.074,1364,1784,1388,1784,SUCCESS
12507,4,Hybrid-PQC,192.168.1.6,63737,2026-09-10T06:17:53.576877,2026-09-10T06:17:53.592892,1.970,16.015,1249,1268,1399,1268,SUCCESS
12508,4,Hybrid-PQC,192.168.1.6,63738,2026-09-10T06:18:09.184017,2026-09-10T06:18:09.203995,1.540,19.978,1249,1268,1399,1268,SUCCESS
12509,4,Classical-TLS,192.168.1.3,61971,2026-09-10T06:18:12.870700,2026-09-10T06:18:13.594749,0.534,724.049,1364,1785,1388,1785,SUCCESS
12510,4,Hybrid-PQC,192.168.1.6,63739,2026-09-10T06:18:24.811414,2026-09-10T06:18:24.832695,0.918,21.281,1249,1268,1399,1268,SUCCESS
12511,4,Classical-TLS,192.168.1.3,61972,2026-09-10T06:18:28.599141,2026-09-10T06:18:29.305966,0.703,706.825,1364,1784,1388,1784,SUCCESS
12512,4,Hybrid-PQC,192.168.1.6,63740,2026-09-10T06:18:40.425005,2026-09-10T06:18:40.456625,1.349,31.620,1249,1268,1399,1268,SUCCESS
12513,4,Hybrid-PQC,192.168.1.6,63741,2026-09-10T06:18:56.060931,2026-09-10T06:18:56.089138,1.540,28.207,1249,1268,1399,1268,SUCCESS
12514,4,Hybrid-PQC,192.168.1.6,63742,2026-09-10T06:19:11.681630,2026-09-10T06:19:11.717095,1.542,35.465,1249,1268,1399,1268,SUCCESS
12515,4,Hybrid-PQC,192.168.1.6,63743,2026-09-10T06:19:27.320818,2026-09-10T06:19:27.387566,1.536,66.748,1249,1268,1399,1268,SUCCESS
12516,4,Hybrid-PQC,192.168.1.6,63744,2026-09-10T06:19:43.000433,2026-09-10T06:19:43.017312,1.571,16.879,1249,1268,1399,1268,SUCCESS
12517,4,Hybrid-PQC,192.168.1.6,63745,2026-09-10T06:19:58.624506,2026-09-10T06:19:58.645596,0.839,21.090,1249,1268,1399,1268,SUCCESS
12518,4,Classical-TLS,192.168.1.3,61978,2026-09-10T06:20:03.266769,2026-09-10T06:20:03.985028,0.517,718.259,1364,1783,1388,1783,SUCCESS
12519,4,Hybrid-PQC,192.168.1.6,63746,2026-09-10T06:20:14.259842,2026-09-10T06:20:14.300116,1.371,40.274,1249,1268,1399,1268,SUCCESS
12520,4,Hybrid-PQC,192.168.1.6,63747,2026-09-10T06:20:29.907647,2026-09-10T06:20:29.924888,1.291,17.241,1249,1268,1399,1268,SUCCESS
12521,4,Classical-TLS,192.168.1.3,61980,2026-09-10T06:20:34.872546,2026-09-10T06:20:35.587675,0.728,715.129,1364,1784,1388,1784,SUCCESS
12522,4,Hybrid-PQC,192.168.1.6,63748,2026-09-10T06:20:45.521428,2026-09-10T06:20:45.545091,1.084,23.663,1249,1268,1399,1268,SUCCESS
12523,4,Classical-TLS,192.168.1.3,61981,2026-09-10T06:20:50.596305,2026-09-10T06:20:51.301899,0.642,705.594,1364,1783,1388,1783,SUCCESS
12524,4,Hybrid-PQC,192.168.1.6,63749,2026-09-10T06:21:01.140300,2026-09-10T06:21:01.160595,0.970,20.295,1249,1268,1399,1268,SUCCESS
12525,4,Classical-TLS,192.168.1.3,61982,2026-09-10T06:21:06.314515,2026-09-10T06:21:07.028526,0.726,714.011,1364,1783,1388,1783,SUCCESS
12526,4,Hybrid-PQC,192.168.1.6,63750,2026-09-10T06:21:16.755384,2026-09-10T06:21:16.775189,1.269,19.805,1249,1268,1399,1268,SUCCESS
12527,4,Hybrid-PQC,192.168.1.6,63751,2026-09-10T06:21:32.389063,2026-09-10T06:21:36.620889,1.029,4231.826,1249,1268,2648,1268,SUCCESS
12528,4,Classical-TLS,192.168.1.3,61984,2026-09-10T06:21:37.825434,2026-09-10T06:21:38.538749,0.670,713.315,1364,1784,1388,1784,SUCCESS
12529,4,Hybrid-PQC,192.168.1.6,63752,2026-09-10T06:21:52.214667,2026-09-10T06:21:52.229201,0.937,14.534,1249,1268,1399,1268,SUCCESS
12530,4,Classical-TLS,192.168.1.3,61985,2026-09-10T06:21:53.545765,2026-09-10T06:21:54.254176,0.793,708.411,1364,1784,1388,1784,SUCCESS
12531,4,Hybrid-PQC,192.168.1.6,63753,2026-09-10T06:22:07.823233,2026-09-10T06:22:07.839836,1.111,16.603,1249,1268,1399,1268,SUCCESS
12532,4,Classical-TLS,192.168.1.3,61986,2026-09-10T06:22:09.262901,2026-09-10T06:22:09.970655,0.558,707.754,1364,1784,1388,1784,SUCCESS
12533,4,Hybrid-PQC,192.168.1.6,63754,2026-09-10T06:22:23.430028,2026-09-10T06:22:23.445803,0.966,15.775,1249,1268,1399,1268,SUCCESS
12534,4,Classical-TLS,192.168.1.3,61987,2026-09-10T06:22:24.999462,2026-09-10T06:22:25.711522,0.615,712.060,1364,1783,1388,1783,SUCCESS
12535,4,Classical-TLS,192.168.1.3,61988,2026-09-10T06:22:40.727127,2026-09-10T06:22:41.516061,0.847,788.934,1364,1783,1388,1783,SUCCESS
12536,4,Hybrid-PQC,192.168.1.6,63755,2026-09-10T06:22:39.049224,2026-09-10T06:22:45.231261,1.154,6182.037,1249,1268,1399,1268,SUCCESS
12537,4,Hybrid-PQC,192.168.1.6,63756,2026-09-10T06:22:50.588276,2026-09-10T06:22:50.604368,0.964,16.092,1249,1268,1399,1268,SUCCESS
12538,4,Hybrid-PQC,192.168.1.6,63757,2026-09-10T06:23:06.207452,2026-09-10T06:23:06.229756,0.968,22.304,1249,1268,1399,1268,SUCCESS
12539,4,Classical-TLS,192.168.1.3,61990,2026-09-10T06:23:12.175349,2026-09-10T06:23:12.892330,0.646,716.981,1364,1784,1388,1784,SUCCESS
12540,4,Hybrid-PQC,192.168.1.6,63758,2026-09-10T06:23:21.844935,2026-09-10T06:23:21.864089,1.207,19.154,1249,1268,1399,1268,SUCCESS
12541,4,Classical-TLS,192.168.1.3,61991,2026-09-10T06:23:27.891949,2026-09-10T06:23:28.609159,0.629,717.210,1364,1783,1388,1783,SUCCESS
12542,4,Hybrid-PQC,192.168.1.6,63759,2026-09-10T06:23:37.462076,2026-09-10T06:23:37.478951,1.408,16.875,1249,1268,1399,1268,SUCCESS
12543,4,Classical-TLS,192.168.1.3,61992,2026-09-10T06:23:43.675559,2026-09-10T06:23:44.383186,0.651,707.627,1364,1784,1388,1784,SUCCESS
12544,4,Hybrid-PQC,192.168.1.6,63760,2026-09-10T06:23:53.074141,2026-09-10T06:23:53.090346,1.256,16.205,1249,1268,1399,1268,SUCCESS
12545,4,Classical-TLS,192.168.1.3,61993,2026-09-10T06:23:59.410911,2026-09-10T06:24:00.153281,0.592,742.370,1364,1783,1388,1783,SUCCESS
12546,4,Hybrid-PQC,192.168.1.6,63761,2026-09-10T06:24:08.687705,2026-09-10T06:24:08.709352,1.118,21.647,1249,1268,1399,1268,SUCCESS
12547,4,Classical-TLS,192.168.1.3,61994,2026-09-10T06:24:15.150622,2026-09-10T06:24:15.885866,0.529,735.244,1364,1783,1388,1783,SUCCESS
12548,4,Hybrid-PQC,192.168.1.6,63762,2026-09-10T06:24:24.308061,2026-09-10T06:24:24.331039,1.475,22.978,1249,1268,1399,1268,SUCCESS
12549,4,Hybrid-PQC,192.168.1.6,63763,2026-09-10T06:24:39.929765,2026-09-10T06:24:40.009929,1.030,80.164,1249,1268,1399,1268,SUCCESS
12550,4,Hybrid-PQC,192.168.1.6,63764,2026-09-10T06:24:55.610616,2026-09-10T06:24:55.633182,1.209,22.566,1249,1268,1399,1268,SUCCESS
12551,4,Classical-TLS,192.168.1.3,61996,2026-09-10T06:24:46.650444,2026-09-10T06:25:10.010207,0.537,23359.763,1364,1440,1388,1784,SUCCESS
12552,4,Hybrid-PQC,192.168.1.6,63765,2026-09-10T06:25:11.277396,2026-09-10T06:25:11.303630,1.046,26.234,1249,1268,1399,1268,SUCCESS
12553,4,Hybrid-PQC,192.168.1.6,63766,2026-09-10T06:25:26.909207,2026-09-10T06:25:26.987650,1.027,78.443,1249,1268,1399,1268,SUCCESS
12554,4,Hybrid-PQC,192.168.1.6,63767,2026-09-10T06:25:42.676308,2026-09-10T06:25:42.791453,1.383,115.145,1249,1268,1399,1268,SUCCESS
12555,4,Hybrid-PQC,192.168.1.6,63768,2026-09-10T06:25:58.449939,2026-09-10T06:25:58.559110,0.971,109.171,1249,1268,1399,1268,SUCCESS
12556,4,Classical-TLS,192.168.1.3,62000,2026-09-10T06:26:12.224761,2026-09-10T06:26:12.936783,0.507,712.022,1364,1783,1388,1783,SUCCESS
12557,4,Hybrid-PQC,192.168.1.6,63769,2026-09-10T06:26:14.155385,2026-09-10T06:26:14.178677,1.374,23.292,1249,1268,1399,1268,SUCCESS
12558,4,Hybrid-PQC,192.168.1.6,63770,2026-09-10T06:26:29.785859,2026-09-10T06:26:29.817401,1.044,31.542,1249,1268,1399,1268,SUCCESS
12559,4,Hybrid-PQC,192.168.1.6,63771,2026-09-10T06:26:45.425757,2026-09-10T06:26:45.518357,1.329,92.600,1249,1268,1399,1268,SUCCESS
12560,4,Hybrid-PQC,192.168.1.6,63772,2026-09-10T06:27:01.117093,2026-09-10T06:27:01.139989,1.214,22.896,1249,1268,1399,1268,SUCCESS
12561,4,Hybrid-PQC,192.168.1.6,63773,2026-09-10T06:27:16.731531,2026-09-10T06:27:16.761243,1.014,29.712,1249,1268,1399,1268,SUCCESS
12562,4,Classical-TLS,192.168.1.3,62005,2026-09-10T06:27:30.849828,2026-09-10T06:27:31.812063,1.042,962.235,1364,1784,1388,1784,SUCCESS
12563,4,Hybrid-PQC,192.168.1.6,63774,2026-09-10T06:27:32.447068,2026-09-10T06:27:32.664431,1.064,217.363,1249,1268,1399,1268,SUCCESS
12564,4,Hybrid-PQC,192.168.1.6,63775,2026-09-10T06:27:48.319324,2026-09-10T06:27:48.445664,1.349,126.340,1249,1268,1399,1268,SUCCESS
12565,4,Classical-TLS,192.168.1.3,62007,2026-09-10T06:28:02.629564,2026-09-10T06:28:03.485318,0.750,855.754,1364,1785,1388,1785,SUCCESS
12566,4,Hybrid-PQC,192.168.1.6,63776,2026-09-10T06:28:04.089353,2026-09-10T06:28:04.441033,1.478,351.680,1249,1268,1399,1268,SUCCESS
12567,4,Classical-TLS,192.168.1.3,62008,2026-09-10T06:28:18.527954,2026-09-10T06:28:19.270740,0.549,742.786,1364,1783,1388,1783,SUCCESS
12568,4,Hybrid-PQC,192.168.1.6,63777,2026-09-10T06:28:20.045404,2026-09-10T06:28:20.084752,1.131,39.348,1249,1268,1399,1268,SUCCESS
12569,4,Classical-TLS,192.168.1.3,62009,2026-09-10T06:28:34.281969,2026-09-10T06:28:34.995931,0.556,713.962,1364,1784,1388,1784,SUCCESS
12570,4,Hybrid-PQC,192.168.1.6,63778,2026-09-10T06:28:35.697113,2026-09-10T06:28:35.723423,1.371,26.310,1249,1268,1399,1268,SUCCESS
12571,4,Classical-TLS,192.168.1.3,62010,2026-09-10T06:28:50.000124,2026-09-10T06:28:50.716279,0.562,716.155,1364,1783,1388,1783,SUCCESS
12572,4,Hybrid-PQC,192.168.1.6,63779,2026-09-10T06:28:51.322194,2026-09-10T06:28:51.335445,0.976,13.251,1249,1268,1399,1268,SUCCESS
12573,4,Hybrid-PQC,192.168.1.6,63780,2026-09-10T06:29:06.929736,2026-09-10T06:29:06.947176,1.503,17.440,1249,1268,1399,1268,SUCCESS
12574,4,Classical-TLS,192.168.1.3,62012,2026-09-10T06:29:21.438699,2026-09-10T06:29:22.170953,0.508,732.254,1364,1784,1388,1784,SUCCESS
12575,4,Hybrid-PQC,192.168.1.6,63781,2026-09-10T06:29:22.546062,2026-09-10T06:29:22.565555,1.269,19.493,1249,1268,1399,1268,SUCCESS
12576,4,Classical-TLS,192.168.1.3,62013,2026-09-10T06:29:37.182606,2026-09-10T06:29:37.897932,0.543,715.326,1364,1785,1388,1785,SUCCESS
12577,4,Hybrid-PQC,192.168.1.6,63782,2026-09-10T06:29:38.163247,2026-09-10T06:29:38.182168,1.333,18.921,1249,1268,1399,1268,SUCCESS
12578,4,Classical-TLS,192.168.1.3,62014,2026-09-10T06:29:52.901008,2026-09-10T06:29:53.610027,0.498,709.019,1364,1784,1388,1784,SUCCESS
12579,4,Hybrid-PQC,192.168.1.6,63783,2026-09-10T06:29:53.792033,2026-09-10T06:29:53.808346,1.227,16.313,1249,1268,1399,1268,SUCCESS
12580,4,Hybrid-PQC,192.168.1.6,63784,2026-09-10T06:30:09.410031,2026-09-10T06:30:09.435395,1.312,25.364,1249,1268,1399,1268,SUCCESS
12581,4,Hybrid-PQC,192.168.1.6,63785,2026-09-10T06:30:25.031838,2026-09-10T06:30:25.048032,1.200,16.194,1249,1268,1399,1268,SUCCESS
12582,4,Classical-TLS,192.168.1.3,62016,2026-09-10T06:30:24.582478,2026-09-10T06:30:25.290813,0.514,708.335,1364,1785,1388,1785,SUCCESS
12583,4,Hybrid-PQC,192.168.1.6,63786,2026-09-10T06:30:40.667225,2026-09-10T06:30:40.682978,0.978,15.753,1249,1268,1399,1268,SUCCESS
12584,4,Hybrid-PQC,192.168.1.6,63787,2026-09-10T06:30:56.282028,2026-09-10T06:30:56.301740,1.324,19.712,1249,1268,1399,1268,SUCCESS
12585,4,Hybrid-PQC,192.168.1.6,63788,2026-09-10T06:31:11.906140,2026-09-10T06:31:11.919264,1.330,13.124,1249,1268,1399,1268,SUCCESS
12586,4,Classical-TLS,192.168.1.3,62019,2026-09-10T06:31:11.966737,2026-09-10T06:31:12.868980,0.541,902.243,1364,1783,1388,1783,SUCCESS
12587,4,Hybrid-PQC,192.168.1.6,63789,2026-09-10T06:31:27.515121,2026-09-10T06:31:27.534944,1.429,19.823,1249,1268,1399,1268,SUCCESS
12588,4,Hybrid-PQC,192.168.1.6,63790,2026-09-10T06:31:43.132368,2026-09-10T06:31:43.153113,1.286,20.745,1249,1268,1399,1268,SUCCESS
12589,4,Classical-TLS,192.168.1.3,62021,2026-09-10T06:31:43.908561,2026-09-10T06:31:44.621898,0.597,713.337,1364,1783,1388,1783,SUCCESS
12590,4,Hybrid-PQC,192.168.1.6,63791,2026-09-10T06:31:58.744293,2026-09-10T06:31:58.766952,1.393,22.659,1249,1268,1399,1268,SUCCESS
12591,4,Hybrid-PQC,192.168.1.6,63792,2026-09-10T06:32:14.362608,2026-09-10T06:32:14.383534,1.070,20.926,1249,1268,1399,1268,SUCCESS
12592,4,Classical-TLS,192.168.1.3,62023,2026-09-10T06:32:15.382032,2026-09-10T06:32:16.097704,0.666,715.672,1364,1784,1388,1784,SUCCESS
12593,4,Hybrid-PQC,192.168.1.6,63793,2026-09-10T06:32:29.979951,2026-09-10T06:32:30.011530,0.947,31.579,1249,1268,1399,1268,SUCCESS
12594,4,Classical-TLS,192.168.1.3,62024,2026-09-10T06:32:31.090562,2026-09-10T06:32:31.820624,0.969,730.062,1364,1784,1388,1784,SUCCESS
12595,4,Hybrid-PQC,192.168.1.6,63794,2026-09-10T06:32:45.616463,2026-09-10T06:32:45.635641,1.360,19.178,1249,1268,1399,1268,SUCCESS
12596,4,Classical-TLS,192.168.1.3,62025,2026-09-10T06:32:46.826487,2026-09-10T06:32:47.557893,0.572,731.406,1364,1783,1388,1783,SUCCESS
12597,4,Hybrid-PQC,192.168.1.6,63795,2026-09-10T06:33:01.227221,2026-09-10T06:33:01.245100,1.364,17.879,1249,1268,1399,1268,SUCCESS
12598,4,Classical-TLS,192.168.1.3,62026,2026-09-10T06:33:02.555281,2026-09-10T06:33:03.283415,0.656,728.134,1364,1783,1388,1783,SUCCESS
12599,4,Hybrid-PQC,192.168.1.6,63796,2026-09-10T06:33:16.849767,2026-09-10T06:33:16.873181,0.837,23.414,1249,1268,1399,1268,SUCCESS
12600,4,Classical-TLS,192.168.1.3,62027,2026-09-10T06:33:18.289056,2026-09-10T06:33:19.016598,0.487,727.542,1364,1784,1388,1784,SUCCESS
12601,4,Hybrid-PQC,192.168.1.6,63797,2026-09-10T06:33:32.468439,2026-09-10T06:33:32.504223,1.246,35.784,1249,1268,1399,1268,SUCCESS
12602,4,Hybrid-PQC,192.168.1.6,63798,2026-09-10T06:33:48.104663,2026-09-10T06:33:48.122768,1.213,18.105,1249,1268,1399,1268,SUCCESS
12603,4,Classical-TLS,192.168.1.3,62029,2026-09-10T06:33:49.734689,2026-09-10T06:33:50.670432,0.505,935.743,1364,1785,1388,1785,SUCCESS
12604,4,Hybrid-PQC,192.168.1.6,63799,2026-09-10T06:34:03.725103,2026-09-10T06:34:03.743703,1.477,18.600,1249,1268,1399,1268,SUCCESS
12605,4,Classical-TLS,192.168.1.3,62030,2026-09-10T06:34:05.672488,2026-09-10T06:34:06.396475,0.556,723.987,1364,1785,1388,1785,SUCCESS
12606,4,Hybrid-PQC,192.168.1.6,63800,2026-09-10T06:34:19.341156,2026-09-10T06:34:19.366060,1.163,24.904,1249,1268,1399,1268,SUCCESS
12607,4,Hybrid-PQC,192.168.1.6,63801,2026-09-10T06:34:34.960017,2026-09-10T06:34:34.978873,1.245,18.856,1249,1268,1399,1268,SUCCESS
12608,4,Hybrid-PQC,192.168.1.6,63802,2026-09-10T06:34:50.566953,2026-09-10T06:34:50.584399,1.565,17.446,1249,1268,1399,1268,SUCCESS
12609,4,Classical-TLS,192.168.1.3,62033,2026-09-10T06:34:52.844705,2026-09-10T06:34:53.599108,0.521,754.403,1364,1784,1388,1784,SUCCESS
12610,4,Hybrid-PQC,192.168.1.6,63803,2026-09-10T06:35:06.178686,2026-09-10T06:35:06.199436,1.067,20.750,1249,1268,1399,1268,SUCCESS
12611,4,Hybrid-PQC,192.168.1.6,63804,2026-09-10T06:35:21.853324,2026-09-10T06:35:22.109356,1.073,256.032,1249,1268,1399,1268,SUCCESS
12612,4,Hybrid-PQC,192.168.1.6,63805,2026-09-10T06:35:37.704195,2026-09-10T06:35:37.727648,1.065,23.453,1249,1268,1399,1268,SUCCESS
12613,4,Classical-TLS,192.168.1.3,62036,2026-09-10T06:35:40.246461,2026-09-10T06:35:40.955440,0.733,708.979,1364,1784,1388,1784,SUCCESS
12614,4,Hybrid-PQC,192.168.1.6,63806,2026-09-10T06:35:53.345750,2026-09-10T06:35:53.360097,1.326,14.347,1249,1268,1399,1268,SUCCESS
12615,4,Classical-TLS,192.168.1.3,62037,2026-09-10T06:35:55.964914,2026-09-10T06:35:56.729281,0.655,764.367,1364,1785,1388,1785,SUCCESS
12616,4,Hybrid-PQC,192.168.1.6,63807,2026-09-10T06:36:08.961716,2026-09-10T06:36:08.984691,0.964,22.975,1249,1268,1399,1268,SUCCESS
12617,4,Hybrid-PQC,192.168.1.6,63808,2026-09-10T06:36:24.582651,2026-09-10T06:36:24.604477,1.481,21.826,1249,1268,1399,1268,SUCCESS
12618,4,Classical-TLS,192.168.1.3,62039,2026-09-10T06:36:27.468904,2026-09-10T06:36:28.191889,0.503,722.985,1364,1784,1388,1784,SUCCESS
12619,4,Hybrid-PQC,192.168.1.6,63809,2026-09-10T06:36:40.207533,2026-09-10T06:36:40.261191,1.401,53.658,1249,1268,1399,1268,SUCCESS
12620,4,Classical-TLS,192.168.1.3,62040,2026-09-10T06:36:43.207765,2026-09-10T06:36:43.910198,0.695,702.433,1364,1784,1388,1784,SUCCESS
12621,4,Hybrid-PQC,192.168.1.6,63810,2026-09-10T06:36:55.958588,2026-09-10T06:36:56.079907,1.383,121.319,1249,1268,1399,1268,SUCCESS
12622,4,Hybrid-PQC,192.168.1.6,63811,2026-09-10T06:37:11.704233,2026-09-10T06:37:11.729212,1.179,24.979,1249,1268,1399,1268,SUCCESS
12623,4,Classical-TLS,192.168.1.3,62042,2026-09-10T06:37:14.662049,2026-09-10T06:37:15.516890,0.618,854.841,1364,1784,1388,1784,SUCCESS
12624,4,Hybrid-PQC,192.168.1.6,63812,2026-09-10T06:37:27.326846,2026-09-10T06:37:27.349956,1.211,23.110,1249,1268,1399,1268,SUCCESS
12625,4,Hybrid-PQC,192.168.1.6,63813,2026-09-10T06:37:42.948233,2026-09-10T06:37:42.965164,1.274,16.931,1249,1268,1399,1268,SUCCESS
12626,4,Classical-TLS,192.168.1.3,62044,2026-09-10T06:37:46.263868,2026-09-10T06:37:47.004877,0.552,741.009,1364,1783,1388,1783,SUCCESS
12627,4,Hybrid-PQC,192.168.1.6,63814,2026-09-10T06:37:58.558375,2026-09-10T06:37:58.582247,1.311,23.872,1249,1268,1399,1268,SUCCESS
12628,4,Hybrid-PQC,192.168.1.6,63815,2026-09-10T06:38:14.178892,2026-09-10T06:38:14.199544,1.374,20.652,1249,1268,1399,1268,SUCCESS
12629,4,Hybrid-PQC,192.168.1.6,63816,2026-09-10T06:38:29.794463,2026-09-10T06:38:29.813240,1.415,18.777,1249,1268,1399,1268,SUCCESS
12630,4,Classical-TLS,192.168.1.3,62047,2026-09-10T06:38:33.516318,2026-09-10T06:38:34.224831,0.518,708.513,1364,1785,1388,1785,SUCCESS
12631,4,Hybrid-PQC,192.168.1.6,63817,2026-09-10T06:38:45.412248,2026-09-10T06:38:45.429993,0.897,17.745,1249,1268,1399,1268,SUCCESS
12632,4,Hybrid-PQC,192.168.1.6,63818,2026-09-10T06:39:01.053164,2026-09-10T06:39:01.077079,1.220,23.915,1249,1268,1399,1268,SUCCESS
12633,4,Hybrid-PQC,192.168.1.6,63819,2026-09-10T06:39:16.675379,2026-09-10T06:39:16.692756,1.352,17.377,1249,1268,1399,1268,SUCCESS
12634,4,Hybrid-PQC,192.168.1.6,63820,2026-09-10T06:39:32.283589,2026-09-10T06:39:32.306183,1.274,22.594,1249,1268,1399,1268,SUCCESS
12635,4,Hybrid-PQC,192.168.1.6,63821,2026-09-10T06:39:47.906931,2026-09-10T06:39:47.944150,1.087,37.219,1249,1268,1399,1268,SUCCESS
12636,4,Hybrid-PQC,192.168.1.6,63822,2026-09-10T06:40:03.549105,2026-09-10T06:40:03.570126,1.098,21.021,1249,1268,1399,1268,SUCCESS
12637,4,Classical-TLS,192.168.1.3,62053,2026-09-10T06:40:08.767726,2026-09-10T06:40:09.482503,0.705,714.777,1364,1784,1388,1784,SUCCESS
12638,4,Hybrid-PQC,192.168.1.6,63823,2026-09-10T06:40:19.166444,2026-09-10T06:40:19.188263,1.403,21.819,1249,1268,1399,1268,SUCCESS
12639,4,Hybrid-PQC,192.168.1.6,63824,2026-09-10T06:40:34.789942,2026-09-10T06:40:34.808357,1.355,18.415,1249,1268,1399,1268,SUCCESS
12640,4,Classical-TLS,192.168.1.3,62055,2026-09-10T06:40:42.990354,2026-09-10T06:40:43.705308,0.510,714.954,1364,1784,1388,1784,SUCCESS
12641,4,Hybrid-PQC,192.168.1.6,63825,2026-09-10T06:40:50.408691,2026-09-10T06:40:50.426291,1.132,17.600,1249,1268,1399,1268,SUCCESS
12642,4,Hybrid-PQC,192.168.1.6,63826,2026-09-10T06:41:06.120525,2026-09-10T06:41:06.242624,1.382,122.099,1249,1268,1399,1268,SUCCESS
12643,4,Hybrid-PQC,192.168.1.6,63827,2026-09-10T06:41:21.890172,2026-09-10T06:41:21.903187,0.906,13.015,1249,1268,1399,1268,SUCCESS
12644,4,Hybrid-PQC,192.168.1.6,63828,2026-09-10T06:41:37.511802,2026-09-10T06:41:37.538903,1.397,27.101,1249,1268,1399,1268,SUCCESS
12645,4,Hybrid-PQC,192.168.1.6,63829,2026-09-10T06:41:53.135789,2026-09-10T06:41:53.149951,0.872,14.162,1249,1268,1399,1268,SUCCESS
12646,4,Hybrid-PQC,192.168.1.6,63830,2026-09-10T06:42:08.778509,2026-09-10T06:42:08.796642,1.201,18.133,1249,1268,1399,1268,SUCCESS
12647,4,Classical-TLS,192.168.1.3,62061,2026-09-10T06:42:18.722313,2026-09-10T06:42:19.546744,0.725,824.431,1364,1784,1388,1784,SUCCESS
12648,4,Hybrid-PQC,192.168.1.6,63831,2026-09-10T06:42:24.405251,2026-09-10T06:42:24.425828,1.257,20.577,1249,1268,1399,1268,SUCCESS
12649,4,Classical-TLS,192.168.1.3,62062,2026-09-10T06:42:34.600714,2026-09-10T06:42:35.674753,0.636,1074.039,1364,1784,1388,1784,SUCCESS
12650,4,Hybrid-PQC,192.168.1.6,63832,2026-09-10T06:42:40.032576,2026-09-10T06:42:40.369776,0.979,337.200,1249,1268,1399,1268,SUCCESS
12651,4,Classical-TLS,192.168.1.3,62063,2026-09-10T06:42:50.773432,2026-09-10T06:42:51.585601,0.532,812.169,1364,1785,1388,1785,SUCCESS
12652,4,Hybrid-PQC,192.168.1.6,63833,2026-09-10T06:42:55.964881,2026-09-10T06:42:55.981629,0.990,16.748,1249,1268,1399,1268,SUCCESS
12653,4,Classical-TLS,192.168.1.3,62064,2026-09-10T06:43:06.805233,2026-09-10T06:43:07.825495,0.861,1020.262,1364,1784,1388,1784,SUCCESS
12654,4,Hybrid-PQC,192.168.1.6,63834,2026-09-10T06:43:11.576425,2026-09-10T06:43:11.628761,1.203,52.336,1249,1268,1399,1268,SUCCESS
12655,4,Hybrid-PQC,192.168.1.6,63835,2026-09-10T06:43:27.228436,2026-09-10T06:43:27.244547,1.264,16.111,1249,1268,1399,1268,SUCCESS
12656,4,Hybrid-PQC,192.168.1.6,63836,2026-09-10T06:43:42.896364,2026-09-10T06:43:43.278062,1.644,381.698,1249,1268,1399,1268,SUCCESS
12657,4,Hybrid-PQC,192.168.1.6,63837,2026-09-10T06:43:58.872355,2026-09-10T06:43:58.893803,1.248,21.448,1249,1268,1399,1268,SUCCESS
12658,4,Classical-TLS,192.168.1.3,62068,2026-09-10T06:44:10.288352,2026-09-10T06:44:11.017369,0.674,729.017,1364,1784,1388,1784,SUCCESS
12659,4,Hybrid-PQC,192.168.1.6,63838,2026-09-10T06:44:14.538808,2026-09-10T06:44:14.848805,1.220,309.997,1249,1268,1399,1268,SUCCESS
12660,4,Hybrid-PQC,192.168.1.6,63839,2026-09-10T06:44:30.510553,2026-09-10T06:44:30.670736,1.436,160.183,1249,1268,1399,1268,SUCCESS
12661,4,Hybrid-PQC,192.168.1.6,63840,2026-09-10T06:44:46.266204,2026-09-10T06:44:46.311626,1.061,45.422,1249,1268,1399,1268,SUCCESS
12662,4,Classical-TLS,192.168.1.3,62071,2026-09-10T06:44:57.955193,2026-09-10T06:44:58.657344,0.531,702.151,1364,1784,1388,1784,SUCCESS
12663,4,Hybrid-PQC,192.168.1.6,63841,2026-09-10T06:45:01.908555,2026-09-10T06:45:01.999606,1.154,91.051,1249,1268,1399,1268,SUCCESS
12664,4,Classical-TLS,192.168.1.3,62072,2026-09-10T06:45:14.033988,2026-09-10T06:45:14.917833,0.729,883.845,1364,1783,1388,1783,SUCCESS
12665,4,Hybrid-PQC,192.168.1.6,63842,2026-09-10T06:45:18.130543,2026-09-10T06:45:18.348553,1.358,218.010,1249,1268,1399,1268,SUCCESS
